pqn1, pqn2,l1,                 l2, E1, E2, delta E in R*Z m^-1,delta E in electron volts,delta E in Hz,is backwards?,degeneracy
30, 47,3,                 2, 1.111860E-03, 4.517319E-04, 6.601278E-04,8.981495E-03,2.171716E+12,0,35
37, 100,1,                 2, 7.601011E-04, 9.990007E-05, 6.602010E-04,8.982492E-03,2.171957E+12,0,15
25, 31,1,                 2, 1.697502E-03, 1.037234E-03, 6.602681E-04,8.983405E-03,2.172178E+12,0,15
35, 80,3,                 4, 8.167979E-04, 1.562500E-04, 6.605479E-04,8.987211E-03,2.173098E+12,0,63
36, 92,0,                 1, 7.806864E-04, 1.200413E-04, 6.606451E-04,8.988534E-03,2.173418E+12,0,3
35, 80,3,                 2, 8.167979E-04, 1.560549E-04, 6.607430E-04,8.989866E-03,2.173740E+12,0,35
33, 58,1,                 0, 9.602059E-04, 2.994295E-04, 6.607764E-04,8.990321E-03,2.173850E+12,0,3
36, 95,4,                 3, 7.716049E-04, 1.108269E-04, 6.607781E-04,8.990343E-03,2.173855E+12,0,63
36, 95,4,                 4, 7.716049E-04, 1.108033E-04, 6.608016E-04,8.990664E-03,2.173933E+12,0,103667
34, 70,4,                 3, 8.650519E-04, 2.041405E-04, 6.609114E-04,8.992157E-03,2.174294E+12,0,63
36, 96,2,                 3, 7.694660E-04, 1.085298E-04, 6.609363E-04,8.992496E-03,2.174376E+12,0,35
34, 70,4,                 4, 8.650519E-04, 2.040816E-04, 6.609703E-04,8.992958E-03,2.174488E+12,0,87831
36, 95,3,                 4, 7.720381E-04, 1.108033E-04, 6.612348E-04,8.996557E-03,2.175358E+12,0,63
34, 69,0,                 1, 8.758377E-04, 2.145470E-04, 6.612907E-04,8.997318E-03,2.175542E+12,0,3
33, 61,0,                 4, 9.300733E-04, 2.687450E-04, 6.613283E-04,8.997830E-03,2.175666E+12,0,9
36, 95,3,                 2, 7.720381E-04, 1.106868E-04, 6.613513E-04,8.998142E-03,2.175741E+12,0,35
36, 84,1,                 0, 8.038122E-04, 1.424346E-04, 6.613776E-04,8.998500E-03,2.175828E+12,0,3
34, 70,3,                 4, 8.655661E-04, 2.040816E-04, 6.614844E-04,8.999954E-03,2.176179E+12,0,63
35, 81,2,                 3, 8.139992E-04, 1.524538E-04, 6.615454E-04,9.000783E-03,2.176380E+12,0,35
24, 29,1,                 2, 1.846524E-03, 1.184971E-03, 6.615531E-04,9.000888E-03,2.176405E+12,0,15
36, 97,2,                 1, 7.694660E-04, 1.078960E-04, 6.615700E-04,9.001118E-03,2.176461E+12,0,15
34, 70,3,                 2, 8.655661E-04, 2.037904E-04, 6.617757E-04,9.003916E-03,2.177137E+12,0,35
35, 78,0,                 4, 8.262113E-04, 1.643655E-04, 6.618458E-04,9.004870E-03,2.177368E+12,0,9
32, 56,0,                 1, 9.895072E-04, 3.273400E-04, 6.621672E-04,9.009243E-03,2.178425E+12,0,3
36, 84,1,                 2, 8.038122E-04, 1.415548E-04, 6.622574E-04,9.010471E-03,2.178722E+12,0,15
26, 35,4,                 3, 1.479290E-03, 8.167979E-04, 6.624921E-04,9.013663E-03,2.179494E+12,0,63
36, 92,0,                 4, 7.806864E-04, 1.181474E-04, 6.625389E-04,9.014301E-03,2.179648E+12,0,9
35, 82,2,                 1, 8.139992E-04, 1.513995E-04, 6.625996E-04,9.015127E-03,2.179848E+12,0,15
35, 73,1,                 0, 8.514052E-04, 1.887368E-04, 6.626684E-04,9.016063E-03,2.180074E+12,0,3
27, 37,0,                 4, 1.393332E-03, 7.304602E-04, 6.628717E-04,9.018828E-03,2.180743E+12,0,9
26, 35,4,                 4, 1.479290E-03, 8.163265E-04, 6.629634E-04,9.020076E-03,2.181045E+12,0,40487
20, 23,0,                 4, 2.553339E-03, 1.890359E-03, 6.629794E-04,9.020294E-03,2.181098E+12,0,9
35, 79,0,                 1, 8.262113E-04, 1.632277E-04, 6.629836E-04,9.020352E-03,2.181111E+12,0,3
36, 96,4,                 3, 7.716049E-04, 1.085298E-04, 6.630752E-04,9.021597E-03,2.181412E+12,0,63
36, 96,4,                 4, 7.716049E-04, 1.085069E-04, 6.630980E-04,9.021907E-03,2.181488E+12,0,103667
36, 97,2,                 3, 7.694660E-04, 1.063034E-04, 6.631627E-04,9.022788E-03,2.181700E+12,0,35
36, 93,0,                 1, 7.806864E-04, 1.174535E-04, 6.632329E-04,9.023743E-03,2.181932E+12,0,3
33, 58,1,                 2, 9.602059E-04, 2.967533E-04, 6.634526E-04,9.026733E-03,2.182654E+12,0,15
33, 63,2,                 3, 9.154973E-04, 2.520334E-04, 6.634639E-04,9.026885E-03,2.182691E+12,0,35
36, 96,3,                 4, 7.720381E-04, 1.085069E-04, 6.635311E-04,9.027801E-03,2.182913E+12,0,63
36, 96,3,                 2, 7.720381E-04, 1.083940E-04, 6.636441E-04,9.029337E-03,2.183284E+12,0,35
33, 62,0,                 1, 9.300733E-04, 2.663694E-04, 6.637038E-04,9.030150E-03,2.183481E+12,0,3
32, 53,1,                 0, 1.022599E-03, 3.588366E-04, 6.637624E-04,9.030947E-03,2.183673E+12,0,3
36, 98,2,                 1, 7.694660E-04, 1.056890E-04, 6.637771E-04,9.031147E-03,2.183722E+12,0,15
35, 81,4,                 3, 8.163265E-04, 1.524538E-04, 6.638727E-04,9.032448E-03,2.184036E+12,0,63
35, 81,4,                 4, 8.163265E-04, 1.524158E-04, 6.639107E-04,9.032965E-03,2.184161E+12,0,95531
35, 73,1,                 2, 8.514052E-04, 1.873957E-04, 6.640095E-04,9.034310E-03,2.184486E+12,0,15
34, 71,2,                 3, 8.625132E-04, 1.984298E-04, 6.640834E-04,9.035315E-03,2.184730E+12,0,35
26, 35,3,                 4, 1.480440E-03, 8.163265E-04, 6.641134E-04,9.035722E-03,2.184828E+12,0,63
35, 81,3,                 4, 8.167979E-04, 1.524158E-04, 6.643821E-04,9.039378E-03,2.185712E+12,0,63
35, 81,3,                 2, 8.167979E-04, 1.522278E-04, 6.645701E-04,9.041936E-03,2.186331E+12,0,35
36, 85,1,                 0, 8.038122E-04, 1.390947E-04, 6.647175E-04,9.043942E-03,2.186815E+12,0,3
36, 93,0,                 4, 7.806864E-04, 1.156203E-04, 6.650661E-04,9.048685E-03,2.187962E+12,0,9
34, 65,1,                 0, 9.033537E-04, 2.382232E-04, 6.651306E-04,9.049562E-03,2.188174E+12,0,3
35, 82,2,                 3, 8.139992E-04, 1.487576E-04, 6.652415E-04,9.051072E-03,2.188539E+12,0,35
36, 97,4,                 3, 7.716049E-04, 1.063034E-04, 6.653016E-04,9.051889E-03,2.188737E+12,0,63
36, 98,2,                 3, 7.694660E-04, 1.041447E-04, 6.653213E-04,9.052157E-03,2.188802E+12,0,35
36, 97,4,                 4, 7.716049E-04, 1.062812E-04, 6.653237E-04,9.052190E-03,2.188810E+12,0,103667
36, 85,1,                 2, 8.038122E-04, 1.382456E-04, 6.655666E-04,9.055495E-03,2.189609E+12,0,15
32, 57,2,                 3, 9.735179E-04, 3.078961E-04, 6.656218E-04,9.056245E-03,2.189790E+12,0,35
29, 43,0,                 4, 1.206470E-03, 5.408329E-04, 6.656375E-04,9.056459E-03,2.189842E+12,0,9
34, 72,2,                 1, 8.625132E-04, 1.968654E-04, 6.656478E-04,9.056600E-03,2.189876E+12,0,15
33, 64,2,                 1, 9.154973E-04, 2.497958E-04, 6.657015E-04,9.057330E-03,2.190053E+12,0,15
36, 94,0,                 1, 7.806864E-04, 1.149484E-04, 6.657380E-04,9.057826E-03,2.190173E+12,0,3
36, 97,3,                 4, 7.720381E-04, 1.062812E-04, 6.657569E-04,9.058083E-03,2.190235E+12,0,63
34, 69,0,                 4, 8.758377E-04, 2.100399E-04, 6.657978E-04,9.058640E-03,2.190369E+12,0,9
36, 97,3,                 2, 7.720381E-04, 1.061717E-04, 6.658663E-04,9.059573E-03,2.190595E+12,0,35
36, 99,2,                 1, 7.694660E-04, 1.035490E-04, 6.659171E-04,9.060263E-03,2.190762E+12,0,15
35, 79,0,                 4, 8.262113E-04, 1.602307E-04, 6.659806E-04,9.061127E-03,2.190971E+12,0,9
33, 63,4,                 3, 9.182736E-04, 2.520334E-04, 6.662402E-04,9.064659E-03,2.191825E+12,0,63
35, 83,2,                 1, 8.139992E-04, 1.477414E-04, 6.662578E-04,9.064898E-03,2.191883E+12,0,15
21, 25,4,                 3, 2.267574E-03, 1.601294E-03, 6.662801E-04,9.065202E-03,2.191956E+12,0,63
33, 63,4,                 4, 9.182736E-04, 2.519526E-04, 6.663210E-04,9.065759E-03,2.192091E+12,0,80555
26, 35,3,                 2, 1.480440E-03, 8.139992E-04, 6.664407E-04,9.067388E-03,2.192485E+12,0,35
21, 24,1,                 0, 2.433507E-03, 1.766897E-03, 6.666100E-04,9.069691E-03,2.193042E+12,0,3
34, 71,4,                 3, 8.650519E-04, 1.984298E-04, 6.666221E-04,9.069856E-03,2.193081E+12,0,63
34, 71,4,                 4, 8.650519E-04, 1.983733E-04, 6.666786E-04,9.070624E-03,2.193267E+12,0,87831
33, 63,3,                 4, 9.188360E-04, 2.519526E-04, 6.668834E-04,9.073410E-03,2.193941E+12,0,63
25, 33,0,                 1, 1.627223E-03, 9.602059E-04, 6.670166E-04,9.075223E-03,2.194379E+12,0,3
34, 65,1,                 2, 9.033537E-04, 2.363227E-04, 6.670311E-04,9.075420E-03,2.194427E+12,0,15
35, 80,0,                 1, 8.262113E-04, 1.591355E-04, 6.670759E-04,9.076029E-03,2.194574E+12,0,3
34, 71,3,                 4, 8.655661E-04, 1.983733E-04, 6.671927E-04,9.077619E-03,2.194959E+12,0,63
31, 52,2,                 3, 1.037234E-03, 3.699662E-04, 6.672679E-04,9.078642E-03,2.195206E+12,0,35
32, 53,1,                 2, 1.022599E-03, 3.553278E-04, 6.672711E-04,9.078686E-03,2.195217E+12,0,15
33, 63,3,                 2, 9.188360E-04, 2.515532E-04, 6.672828E-04,9.078845E-03,2.195255E+12,0,35
36, 99,2,                 3, 7.694660E-04, 1.020512E-04, 6.674148E-04,9.080641E-03,2.195689E+12,0,35
34, 70,0,                 1, 8.758377E-04, 2.083973E-04, 6.674404E-04,9.080988E-03,2.195773E+12,0,3
36, 98,4,                 3, 7.716049E-04, 1.041447E-04, 6.674602E-04,9.081258E-03,2.195839E+12,0,63
34, 71,3,                 2, 8.655661E-04, 1.980942E-04, 6.674718E-04,9.081417E-03,2.195877E+12,0,35
36, 98,4,                 4, 7.716049E-04, 1.041233E-04, 6.674817E-04,9.081550E-03,2.195909E+12,0,103667
36, 94,0,                 4, 7.806864E-04, 1.131734E-04, 6.675130E-04,9.081977E-03,2.196012E+12,0,9
35, 82,4,                 3, 8.163265E-04, 1.487576E-04, 6.675689E-04,9.082737E-03,2.196196E+12,0,63
21, 25,4,                 4, 2.267574E-03, 1.600000E-03, 6.675737E-04,9.082802E-03,2.196212E+12,0,21947
35, 82,4,                 4, 8.163265E-04, 1.487210E-04, 6.676055E-04,9.083236E-03,2.196317E+12,0,95531
35, 74,1,                 0, 8.514052E-04, 1.836559E-04, 6.677493E-04,9.085191E-03,2.196790E+12,0,3
36, 98,3,                 4, 7.720381E-04, 1.041233E-04, 6.679148E-04,9.087443E-03,2.197334E+12,0,63
36, 86,1,                 0, 8.038122E-04, 1.358710E-04, 6.679413E-04,9.087803E-03,2.197421E+12,0,3
36, 100,2,                 1, 7.694660E-04, 1.014733E-04, 6.679928E-04,9.088504E-03,2.197591E+12,0,15
36, 98,3,                 2, 7.720381E-04, 1.040171E-04, 6.680210E-04,9.088888E-03,2.197683E+12,0,35
35, 82,3,                 4, 8.167979E-04, 1.487210E-04, 6.680769E-04,9.089649E-03,2.197867E+12,0,63
36, 95,0,                 1, 7.806864E-04, 1.125227E-04, 6.681637E-04,9.090830E-03,2.198153E+12,0,3
27, 36,1,                 0, 1.448884E-03, 7.806864E-04, 6.681975E-04,9.091289E-03,2.198264E+12,0,3
29, 44,2,                 3, 1.184971E-03, 5.167661E-04, 6.682049E-04,9.091390E-03,2.198288E+12,0,35
35, 82,3,                 2, 8.167979E-04, 1.485398E-04, 6.682581E-04,9.092114E-03,2.198463E+12,0,35
32, 58,2,                 1, 9.735179E-04, 3.048768E-04, 6.686411E-04,9.097325E-03,2.199723E+12,0,15
30, 45,1,                 0, 1.167113E-03, 4.984687E-04, 6.686446E-04,9.097373E-03,2.199735E+12,0,3
32, 57,4,                 3, 9.765625E-04, 3.078961E-04, 6.686664E-04,9.097669E-03,2.199807E+12,0,63
36, 86,1,                 2, 8.038122E-04, 1.350511E-04, 6.687611E-04,9.098958E-03,2.200118E+12,0,15
32, 57,4,                 4, 9.765625E-04, 3.077870E-04, 6.687755E-04,9.099154E-03,2.200166E+12,0,73691
35, 83,2,                 3, 8.139992E-04, 1.451943E-04, 6.688049E-04,9.099554E-03,2.200262E+12,0,35
35, 74,1,                 2, 8.514052E-04, 1.823685E-04, 6.690367E-04,9.102708E-03,2.201025E+12,0,15
32, 57,3,                 4, 9.771792E-04, 3.077870E-04, 6.693922E-04,9.107545E-03,2.202195E+12,0,63
36, 100,2,                 3, 7.694660E-04, 1.000202E-04, 6.694458E-04,9.108274E-03,2.202371E+12,0,35
36, 99,4,                 3, 7.716049E-04, 1.020512E-04, 6.695537E-04,9.109742E-03,2.202726E+12,0,63
34, 72,2,                 3, 8.625132E-04, 1.929554E-04, 6.695579E-04,9.109799E-03,2.202740E+12,0,35
36, 99,4,                 4, 7.716049E-04, 1.020304E-04, 6.695745E-04,9.110025E-03,2.202794E+12,0,103667
21, 25,3,                 4, 2.269756E-03, 1.600000E-03, 6.697565E-04,9.112500E-03,2.203393E+12,0,63
35, 84,2,                 1, 8.139992E-04, 1.442143E-04, 6.697849E-04,9.112887E-03,2.203486E+12,0,15
26, 36,2,                 1, 1.473617E-03, 8.038122E-04, 6.698045E-04,9.113154E-03,2.203551E+12,0,15
28, 40,0,                 4, 1.294860E-03, 6.250000E-04, 6.698603E-04,9.113913E-03,2.203734E+12,0,9
36, 95,0,                 4, 7.806864E-04, 1.108033E-04, 6.698831E-04,9.114223E-03,2.203809E+12,0,9
33, 62,0,                 4, 9.300733E-04, 2.601457E-04, 6.699276E-04,9.114829E-03,2.203956E+12,0,9
32, 57,3,                 2, 9.771792E-04, 3.072477E-04, 6.699315E-04,9.114882E-03,2.203969E+12,0,35
35, 80,0,                 4, 8.262113E-04, 1.562500E-04, 6.699613E-04,9.115288E-03,2.204067E+12,0,9
36, 99,3,                 4, 7.720381E-04, 1.020304E-04, 6.700077E-04,9.115918E-03,2.204219E+12,0,63
36, 99,3,                 2, 7.720381E-04, 1.019274E-04, 6.701107E-04,9.117320E-03,2.204558E+12,0,35
31, 51,0,                 4, 1.054826E-03, 3.844675E-04, 6.703580E-04,9.120685E-03,2.205372E+12,0,9
36, 96,0,                 1, 7.806864E-04, 1.101729E-04, 6.705134E-04,9.122800E-03,2.205883E+12,0,3
31, 52,4,                 3, 1.040583E-03, 3.699662E-04, 6.706165E-04,9.124202E-03,2.206222E+12,0,63
32, 56,0,                 4, 9.895072E-04, 3.188776E-04, 6.706296E-04,9.124380E-03,2.206265E+12,0,9
31, 52,4,                 4, 1.040583E-03, 3.698225E-04, 6.707602E-04,9.126158E-03,2.206695E+12,0,67227
33, 59,1,                 0, 9.602059E-04, 2.893297E-04, 6.708762E-04,9.127735E-03,2.207077E+12,0,3
35, 81,0,                 1, 8.262113E-04, 1.551952E-04, 6.710161E-04,9.129639E-03,2.207537E+12,0,3
36, 87,1,                 0, 8.038122E-04, 1.327580E-04, 6.710542E-04,9.130158E-03,2.207662E+12,0,3
34, 73,2,                 1, 8.625132E-04, 1.914552E-04, 6.710581E-04,9.130210E-03,2.207675E+12,0,15
35, 83,4,                 3, 8.163265E-04, 1.451943E-04, 6.711322E-04,9.131219E-03,2.207919E+12,0,63
35, 83,4,                 4, 8.163265E-04, 1.451589E-04, 6.711676E-04,9.131700E-03,2.208035E+12,0,95531
31, 49,1,                 0, 1.091277E-03, 4.200862E-04, 6.711908E-04,9.132016E-03,2.208112E+12,0,3
31, 53,2,                 1, 1.037234E-03, 3.659921E-04, 6.712420E-04,9.132712E-03,2.208280E+12,0,15
33, 64,2,                 3, 9.154973E-04, 2.442177E-04, 6.712796E-04,9.133224E-03,2.208404E+12,0,35
31, 52,3,                 4, 1.041261E-03, 3.698225E-04, 6.714386E-04,9.135388E-03,2.208927E+12,0,63
36, 100,4,                 3, 7.716049E-04, 1.000202E-04, 6.715847E-04,9.137375E-03,2.209408E+12,0,63
36, 100,4,                 4, 7.716049E-04, 1.000000E-04, 6.716049E-04,9.137650E-03,2.209474E+12,0,103667
35, 83,3,                 4, 8.167979E-04, 1.451589E-04, 6.716389E-04,9.138113E-03,2.209586E+12,0,63
34, 70,0,                 4, 8.758377E-04, 2.040816E-04, 6.717560E-04,9.139706E-03,2.209971E+12,0,9
35, 83,3,                 2, 8.167979E-04, 1.449842E-04, 6.718137E-04,9.140490E-03,2.210161E+12,0,35
36, 87,1,                 2, 8.038122E-04, 1.319661E-04, 6.718461E-04,9.140931E-03,2.210267E+12,0,15
36, 100,3,                 4, 7.720381E-04, 1.000000E-04, 6.720381E-04,9.143543E-03,2.210899E+12,0,63
34, 72,4,                 3, 8.650519E-04, 1.929554E-04, 6.720965E-04,9.144339E-03,2.211091E+12,0,63
36, 100,3,                 2, 7.720381E-04, 9.990007E-05, 6.721380E-04,9.144903E-03,2.211228E+12,0,35
31, 52,3,                 2, 1.041261E-03, 3.691123E-04, 6.721488E-04,9.145050E-03,2.211263E+12,0,35
34, 72,4,                 4, 8.650519E-04, 1.929012E-04, 6.721507E-04,9.145075E-03,2.211269E+12,0,87831
36, 96,0,                 4, 7.806864E-04, 1.085069E-04, 6.721794E-04,9.145467E-03,2.211364E+12,0,9
33, 63,0,                 1, 9.300733E-04, 2.578830E-04, 6.721903E-04,9.145614E-03,2.211400E+12,0,3
35, 84,2,                 3, 8.139992E-04, 1.417574E-04, 6.722417E-04,9.146314E-03,2.211569E+12,0,35
29, 44,4,                 3, 1.189061E-03, 5.167661E-04, 6.722945E-04,9.147032E-03,2.211743E+12,0,63
34, 66,1,                 0, 9.033537E-04, 2.310363E-04, 6.723174E-04,9.147344E-03,2.211818E+12,0,3
29, 44,0,                 1, 1.206470E-03, 5.340699E-04, 6.724005E-04,9.148474E-03,2.212091E+12,0,3
29, 44,4,                 4, 1.189061E-03, 5.165289E-04, 6.725317E-04,9.150260E-03,2.212523E+12,0,55451
35, 75,1,                 0, 8.514052E-04, 1.787775E-04, 6.726277E-04,9.151566E-03,2.212839E+12,0,3
34, 72,3,                 4, 8.655661E-04, 1.929012E-04, 6.726648E-04,9.152071E-03,2.212961E+12,0,63
36, 97,0,                 1, 7.806864E-04, 1.078960E-04, 6.727904E-04,9.153779E-03,2.213374E+12,0,3
34, 72,3,                 2, 8.655661E-04, 1.926336E-04, 6.729325E-04,9.155712E-03,2.213842E+12,0,35
35, 85,2,                 1, 8.139992E-04, 1.408120E-04, 6.731872E-04,9.159178E-03,2.214679E+12,0,15
30, 48,2,                 3, 1.107417E-03, 4.342105E-04, 6.732062E-04,9.159436E-03,2.214742E+12,0,35
34, 71,0,                 1, 8.758377E-04, 2.025083E-04, 6.733294E-04,9.161113E-03,2.215147E+12,0,3
29, 44,3,                 4, 1.189889E-03, 5.165289E-04, 6.733604E-04,9.161534E-03,2.215249E+12,0,63
33, 65,2,                 1, 9.154973E-04, 2.420831E-04, 6.734142E-04,9.162267E-03,2.215426E+12,0,15
33, 59,1,                 2, 9.602059E-04, 2.867875E-04, 6.734185E-04,9.162324E-03,2.215440E+12,0,15
27, 38,0,                 1, 1.393332E-03, 7.198609E-04, 6.734710E-04,9.163039E-03,2.215613E+12,0,3
32, 57,0,                 1, 9.895072E-04, 3.158090E-04, 6.736981E-04,9.166130E-03,2.216360E+12,0,3
27, 38,2,                 3, 1.366676E-03, 6.928891E-04, 6.737866E-04,9.167333E-03,2.216651E+12,0,35
35, 81,0,                 4, 8.262113E-04, 1.524158E-04, 6.737955E-04,9.167455E-03,2.216681E+12,0,9
35, 75,1,                 2, 8.514052E-04, 1.775410E-04, 6.738642E-04,9.168390E-03,2.216907E+12,0,15
33, 64,4,                 3, 9.182736E-04, 2.442177E-04, 6.740559E-04,9.170998E-03,2.217538E+12,0,63
36, 88,1,                 0, 8.038122E-04, 1.297508E-04, 6.740615E-04,9.171073E-03,2.217556E+12,0,3
34, 66,1,                 2, 9.033537E-04, 2.292210E-04, 6.741328E-04,9.172043E-03,2.217790E+12,0,15
33, 64,4,                 4, 9.182736E-04, 2.441406E-04, 6.741330E-04,9.172047E-03,2.217791E+12,0,80555
30, 47,0,                 4, 1.126832E-03, 4.526935E-04, 6.741380E-04,9.172115E-03,2.217808E+12,0,9
23, 29,0,                 1, 1.925357E-03, 1.251138E-03, 6.742189E-04,9.173215E-03,2.218074E+12,0,3
30, 45,1,                 2, 1.167113E-03, 4.927316E-04, 6.743817E-04,9.175430E-03,2.218609E+12,0,15
36, 97,0,                 4, 7.806864E-04, 1.062812E-04, 6.744052E-04,9.175749E-03,2.218686E+12,0,9
31, 52,0,                 1, 1.054826E-03, 3.804080E-04, 6.744175E-04,9.175917E-03,2.218727E+12,0,3
29, 44,3,                 2, 1.189889E-03, 5.153570E-04, 6.745323E-04,9.177479E-03,2.219105E+12,0,35
35, 84,4,                 3, 8.163265E-04, 1.417574E-04, 6.745691E-04,9.177980E-03,2.219226E+12,0,63
35, 84,4,                 4, 8.163265E-04, 1.417234E-04, 6.746032E-04,9.178443E-03,2.219338E+12,0,95531
33, 64,3,                 4, 9.188360E-04, 2.441406E-04, 6.746954E-04,9.179698E-03,2.219641E+12,0,63
29, 45,2,                 1, 1.184971E-03, 5.102153E-04, 6.747557E-04,9.180519E-03,2.219840E+12,0,15
25, 33,2,                 3, 1.593619E-03, 9.188360E-04, 6.747832E-04,9.180892E-03,2.219930E+12,0,35
34, 73,2,                 3, 8.625132E-04, 1.877044E-04, 6.748088E-04,9.181241E-03,2.220014E+12,0,35
35, 82,0,                 1, 8.262113E-04, 1.513995E-04, 6.748118E-04,9.181282E-03,2.220024E+12,0,3
36, 88,1,                 2, 8.038122E-04, 1.289856E-04, 6.748266E-04,9.181483E-03,2.220073E+12,0,15
36, 98,0,                 1, 7.806864E-04, 1.056890E-04, 6.749974E-04,9.183807E-03,2.220635E+12,0,3
35, 84,3,                 4, 8.167979E-04, 1.417234E-04, 6.750745E-04,9.184856E-03,2.220888E+12,0,63
33, 64,3,                 2, 9.188360E-04, 2.437596E-04, 6.750764E-04,9.184882E-03,2.220895E+12,0,35
35, 84,3,                 2, 8.167979E-04, 1.415548E-04, 6.752431E-04,9.187150E-03,2.221443E+12,0,35
35, 85,2,                 3, 8.139992E-04, 1.384412E-04, 6.755580E-04,9.191434E-03,2.222479E+12,0,35
24, 31,0,                 1, 1.766897E-03, 1.091277E-03, 6.756196E-04,9.192272E-03,2.222682E+12,0,3
31, 49,1,                 2, 1.091277E-03, 4.156444E-04, 6.756325E-04,9.192448E-03,2.222724E+12,0,15
28, 41,2,                 3, 1.270967E-03, 5.951772E-04, 6.757898E-04,9.194588E-03,2.223242E+12,0,35
21, 25,3,                 2, 2.269756E-03, 1.593619E-03, 6.761373E-04,9.199316E-03,2.224385E+12,0,35
32, 58,2,                 3, 9.735179E-04, 2.973687E-04, 6.761492E-04,9.199478E-03,2.224424E+12,0,35
34, 74,2,                 1, 8.625132E-04, 1.862649E-04, 6.762483E-04,9.200827E-03,2.224750E+12,0,15
35, 86,2,                 1, 8.139992E-04, 1.375287E-04, 6.764705E-04,9.203850E-03,2.225481E+12,0,15
36, 98,0,                 4, 7.806864E-04, 1.041233E-04, 6.765631E-04,9.205110E-03,2.225786E+12,0,9
30, 48,4,                 3, 1.111111E-03, 4.342105E-04, 6.769006E-04,9.209702E-03,2.226896E+12,0,63
36, 89,1,                 0, 8.038122E-04, 1.268446E-04, 6.769676E-04,9.210614E-03,2.227117E+12,0,3
32, 54,1,                 0, 1.022599E-03, 3.456184E-04, 6.769805E-04,9.210789E-03,2.227159E+12,0,3
30, 48,4,                 4, 1.111111E-03, 4.340278E-04, 6.770833E-04,9.212188E-03,2.227497E+12,0,61151
36, 99,0,                 1, 7.806864E-04, 1.035490E-04, 6.771374E-04,9.212924E-03,2.227675E+12,0,3
35, 76,1,                 0, 8.514052E-04, 1.740909E-04, 6.773143E-04,9.215330E-03,2.228257E+12,0,3
34, 73,4,                 3, 8.650519E-04, 1.877044E-04, 6.773475E-04,9.215782E-03,2.228366E+12,0,63
34, 73,4,                 4, 8.650519E-04, 1.876525E-04, 6.773994E-04,9.216488E-03,2.228537E+12,0,87831
34, 71,0,                 4, 8.758377E-04, 1.983733E-04, 6.774643E-04,9.217371E-03,2.228751E+12,0,9
35, 82,0,                 4, 8.262113E-04, 1.487210E-04, 6.774903E-04,9.217725E-03,2.228836E+12,0,9
36, 89,1,                 2, 8.038122E-04, 1.261050E-04, 6.777073E-04,9.220677E-03,2.229550E+12,0,15
30, 48,3,                 4, 1.111860E-03, 4.340278E-04, 6.778319E-04,9.222372E-03,2.229960E+12,0,63
35, 85,4,                 3, 8.163265E-04, 1.384412E-04, 6.778853E-04,9.223099E-03,2.230136E+12,0,63
34, 73,3,                 4, 8.655661E-04, 1.876525E-04, 6.779136E-04,9.223484E-03,2.230229E+12,0,63
35, 85,4,                 4, 8.163265E-04, 1.384083E-04, 6.779182E-04,9.223547E-03,2.230244E+12,0,95531
33, 63,0,                 4, 9.300733E-04, 2.519526E-04, 6.781206E-04,9.226301E-03,2.230910E+12,0,9
34, 73,3,                 2, 8.655661E-04, 1.873957E-04, 6.781704E-04,9.226978E-03,2.231073E+12,0,35
30, 49,2,                 1, 1.107417E-03, 4.291610E-04, 6.782557E-04,9.228138E-03,2.231354E+12,0,15
28, 41,0,                 1, 1.294860E-03, 6.166043E-04, 6.782560E-04,9.228142E-03,2.231355E+12,0,3
35, 85,3,                 4, 8.167979E-04, 1.384083E-04, 6.783896E-04,9.229960E-03,2.231794E+12,0,63
35, 83,0,                 1, 8.262113E-04, 1.477414E-04, 6.784699E-04,9.231053E-03,2.232059E+12,0,3
35, 76,1,                 2, 8.514052E-04, 1.729026E-04, 6.785026E-04,9.231498E-03,2.232166E+12,0,15
29, 42,1,                 0, 1.251138E-03, 5.726052E-04, 6.785333E-04,9.231915E-03,2.232267E+12,0,3
35, 85,3,                 2, 8.167979E-04, 1.382456E-04, 6.785523E-04,9.232173E-03,2.232330E+12,0,35
36, 99,0,                 4, 7.806864E-04, 1.020304E-04, 6.786560E-04,9.233585E-03,2.232671E+12,0,9
30, 48,3,                 2, 1.111860E-03, 4.331250E-04, 6.787347E-04,9.234655E-03,2.232930E+12,0,35
33, 65,2,                 3, 9.154973E-04, 2.367600E-04, 6.787373E-04,9.234692E-03,2.232939E+12,0,35
35, 86,2,                 3, 8.139992E-04, 1.352400E-04, 6.787592E-04,9.234989E-03,2.233010E+12,0,35
27, 38,4,                 3, 1.371742E-03, 6.928891E-04, 6.788531E-04,9.236266E-03,2.233319E+12,0,63
34, 72,0,                 1, 8.758377E-04, 1.968654E-04, 6.789722E-04,9.237888E-03,2.233711E+12,0,3
32, 59,2,                 1, 9.735179E-04, 2.945026E-04, 6.790153E-04,9.238473E-03,2.233853E+12,0,15
34, 67,1,                 0, 9.033537E-04, 2.241698E-04, 6.791839E-04,9.240768E-03,2.234408E+12,0,3
32, 58,4,                 3, 9.765625E-04, 2.973687E-04, 6.791938E-04,9.240902E-03,2.234440E+12,0,63
36, 100,0,                 1, 7.806864E-04, 1.014733E-04, 6.792131E-04,9.241165E-03,2.234504E+12,0,3
